friend,count
287141475,1
2987060122,1
38170974,2
848920562441359361,1
19466430,1
720941579113009152,1
57497901,2
41078390,2
3385392733,1
448866715,1
3248008427,1
36634107,1
155659213,3
1670724367,1
77161650,1
2798074566,1
44596346,1
44352334,1
71594919,1
44310665,1
58819992,1
95184313,1
20445803,1
808806102,1
468217692,1
802922722057719809,1
30414789,1
129009730,1
22545954,1
780298949462753280,1
2389227352,1
82137809,1
454904118,1
725777530347786240,1
608057984,1
17692554,1
122066148,1
23061112,1
3576050837,1
4041143140,1
4369732162,1
2679864514,1
253956617,1
2338458306,1
142983272,1
82054608,1
482954950,1
390019938,1
83608686,1
569328666,1
590037729,1
241593959,1
61494725,1
3298845069,1
42582881,1
3538441877,1
19397785,8
40212305,1
6959082,1
1199725308,1
141163282,1
409298443,1
3387323356,1
551879343,1
214080793,1
3256243846,1
3385567367,1
17881816,2
182384817,3
3364561648,1
554893646,1
1174598995,1
1543477002,1
2382362052,1
2229211919,1
2663160009,1
2290342175,1
17990267,1
183253150,1
947523433,1
1469176375,1
2625282623,1
2263304033,1
373909694,1
2465282342,1
593888864,1
1683012739,1
1355930394,1
123601309,1
2276736813,1
2163924706,1
2323226254,1
1469501292,1
487331775,1
635046927,1
1933422859,1
368209334,1
884546047,1
1916740716,1
1543171880,1
406588311,1
1612780590,1
23230157,2
1340180251,1
15762708,1
2164953154,1
191466670,1
283112194,1
1107249498,1
1537915236,1
1866398852,1
1291281529,1
907519064,1
547890549,1
248369807,1
45866207,1
1186327092,1
100159192,1
500167998,1
601823103,1
147954772,1
473146253,1
907913198,1
1182660998,1
1492142863,1
1487451356,1
1458724009,1
932163222,1
19333738,1
1204985461,1
259925559,2
554150332,1
1259161105,1
128548538,1
122308732,1
768095263,1
269355749,1
769150795,1
789747404,1
249608059,1
462233839,1
231494407,1
482652354,1
540571907,1
217939614,1
252113004,1
230317833,1
252942947,1
333268806,1
356523527,1
235462241,1
319784220,1
240171153,1
11071292,1
330424589,1
281911075,1
388197214,1
513831390,1
744788588,1
965624449,1
200788538,1
987199506,1
986750869,1
418256165,1
499732355,1
21390378,1
193705336,1
155477336,1
544227931,1
131467273,1
503314883,1
344408759,1
293496413,1
124429152,1
25055406,1
134248780,1
255427651,1
76004057,1
195710003,1
458638776,1
803557878,1
474247066,1
192281668,1
79441324,1
64520730,1
42241928,1
391363798,1
493370221,1
180128236,1
27955325,1
531473138,1
160771387,1
186250318,1
120342689,1
600301096,1
344543377,1
411484127,1
339463175,1
577090047,1
458753320,1
546307282,1
607491042,1
320644276,1
45842154,1
171916222,1
24204068,1
622425533,1
54881417,1
375226804,1
17393362,1
45767805,1
399790774,1
17486092,1
182623401,1
41141597,1
162901927,1
25088746,1
550108589,1
24975381,1
451177704,1
338864018,1
566446269,1
145640922,1
230868476,1
524399576,1
604816343,1
192276208,1
497630045,1
16735210,1
445689013,1
558965341,1
315716058,1
399337752,1
46614793,1
441076190,1
198990908,1
463026107,1
218365234,1
495344125,1
394841732,1
29930178,1
84038392,1
26235265,3
192702743,1
281152124,1
479269418,1
222789782,1
215253081,1
337718653,1
268269651,1
40548465,1
390652630,1
492088577,1
20521828,1
470959600,1
24130215,1
200232805,1
338445014,1
120431599,1
279005427,1
512449867,1
293313998,1
104621640,1
25838635,1
468134654,1
67547268,1
23932539,1
474253104,1
39889184,1
17104176,1
38424416,1
447177978,1
471972111,1
19962578,1
352145373,6
263619434,1
458586536,1
378472448,1
269661382,2
461251306,1
69493332,1
30083241,1
77888423,6
293642513,1
415254680,1
358690782,1
350066710,1
14580438,1
350125528,1
36822750,1
272138566,1
74878414,1
330528132,1
74411022,1
230627444,1
389993387,1
50931050,1
37857289,1
293587462,1
172647061,1
376900239,1
278949162,1
21532770,1
353024542,1
178031968,1
34908698,1
85970738,1
23937861,1
7587032,3
87416722,2
169719009,2
206388720,1
177623318,1
171421559,1
24146201,1
201332947,1
14979991,1
200712612,1
37552045,1
57029187,1
26514376,1
301413580,1
207426991,2
174678465,1
209926219,1
148732650,1
197224205,1
58125662,1
23565945,1
299585123,1
98085398,1
196961148,1
126240387,1
126990459,1
84885104,1
15801023,1
294003749,1
95373836,1
24671422,1
184719252,1
63716612,1
16589206,21
35695789,1
14542434,1
140731977,1
123846219,1
32805361,1
145337013,1
5795372,1
280681016,1
217184445,1
167477172,1
21672146,1
29762964,1
152546515,1
171618947,1
103215143,1
742143,8
5402612,12
6017542,5
108562681,1
245381102,1
20386401,1
196983597,1
34613288,1
193065966,1
232107933,1
234823492,1
71799632,1
253975715,1
19374255,1
40839292,1
259379883,6
259064038,1
15998593,1
18178388,1
208507323,1
65004938,1
176714687,1
156132825,1
33887985,1
33645203,1
115694982,1
251678010,1
4970411,2
17962204,1
172287895,1
127444601,1
233893070,1
250010318,1
82578750,1
132049350,1
112465688,1
96951800,2
55800340,1
183729136,1
20573543,1
127415560,2
69654609,1
65128318,1
38405464,1
162825036,1
24537270,1
84410086,1
31783904,1
168560508,1
216074489,1
117102398,2
235488804,1
195296530,1
193668554,1
238653069,1
201472493,1
223901457,1
116156094,1
126553795,1
165567504,1
94288906,1
108164803,1
137569790,1
87906328,1
24664333,1
143884558,1
45847467,1
208122434,1
208090293,1
114741689,1
21425125,3
193243041,1
220306144,1
229419531,1
118637599,1
172647876,1
182961963,1
54296806,1
70712204,1
20659839,3
79293791,7
19330043,3
52939106,3
182733944,1
166129040,1
189501966,1
46335511,2
91478624,7
18639734,1
8161232,4
25073877,63
191360802,1
38396908,1
190958936,1
46954727,1
154011677,1
138143838,1
14697575,1
19245004,1
18759465,1
33892790,1
38434026,1
67847047,1
22910295,1
112764971,2
140070953,1
26589987,2
42519612,3
24019308,2
14159148,6
428333,15
813286,15
15693493,6
93762410,1
46511774,1
159872467,1
33990291,1
42458882,2
22179997,2
97125876,1
36916922,1
31199280,1
34781135,1
49899214,1
125441251,1
21869586,1
18228898,5
52146755,2
1918360826,1
184863722,1
42977712,1
958772928,1
3437513134,1
233386754,2
17760013,1
1783036717,1
19992041,1
728662277696552960,1
1380893912,1
550270216,2
178812809,2
2893511188,5
22888027,1
47147028,1
1184623477,1
81425978,1
1027965983149809669,1
24886570,2
26277920,1
92231588,1
273023935,1
27055945,1
40139016,1
314792669,1
19661294,3
18863815,2
238475531,3
249680080,1
74712538,3
27760317,1
27758112,2
178117805,1
539004555,1
25916410,1
387323487,1
98765275,2
887802480012050432,1
16711003,1
375432420,1
1174160653,1
26892157,1
900526363,1
23544596,1
291728649,1
16573941,4
2438808708,1
17844280,2
2244121022,1
1918789140,1
842512019286704128,1
76777454,1
40332066,1
154646414,1
47363263,1
226246368,1
108090221,1
27989078,1
90084099,2
1645711686,1
807689196,1
19950500,1
131482972,1
35369214,2
101798589,4
180463340,7
614230206,1
78539739,1
14754932,1
28059115,1
796755142217498625,1
730943364,1
32530088,1
1198406491,3
196168350,16
804883120193466368,5
1180379185,10
34900333,4
23970102,18
41634520,33
2887758677,4
778224498751463424,3
822215679726100480,45
17167104,1
25395727,1
1641141876,1
2696796972,1
767812282898341888,1
767809744555872256,1
767797720128057344,1
767800171891687424,1
43833516,1
705870293152178176,1
62228511,1
26553086,2
28057339,1
255388236,3
159225370,1
55220919,1
77268813,1
133880286,5
14861285,1
1636590253,2
148807607,2
1581675630,1
292092669,1
25399731,4
1855517916,3
80096621,4
332638587,4
215600763,1
20506424,2
18279004,1
19362341,3
171682730,2
16193578,1
78021221,2
17292466,1
282435108,1
396861781,1
1096705110,1
781785330,1
15935999,1
1345393938,3
813309973,1
305694283,2
141052723,1
21916675,1
228536052,1
226358398,1
58528137,4
310687757,3
26972667,1
2696618138,1
1123825692297314305,1
2301990517,5
292929271,22
846479437,1
2438831503,12
1209936918,26
2318294136,1
108619125,1
454943339,1
3688705697,1
762318823,6
22095236,1
40977000,1
2783841040,1
17878322,2
1066483264557244416,1
892929107259924480,1
1138429869157756928,1
20846517,6
7712832,1
843878353493024768,2
836723648652316672,1
851985789072408576,3
63810911,4
745682490,1
17210719,1
3932314393,4
1119779613960548353,1
65719510,2
934757443,1
1262355476702007306,2
2903862551,1
1219613766,1
763824382108106752,1
1171730344556552197,1
109579534,11
1259989819544883202,1
1159527640790962177,1
67328110,2
390918963,1
1171880041061474305,1
1088835087725142017,1
461902988,1
2865560724,2
1153042794375712770,5
17070113,2
208120290,2
2904169317,2
2903847147,1
127960514,1
31474020,1
1073656075885428736,1
120499199,1
1199832940387209216,2
1139166385966374913,1
757862089,2
982264953443778562,1
40073920,1
23946417,2
1201670995435646976,3
21187702,1
284192797,1
28191495,1
15525694,3
599791991,1
823506186234368001,2
967582223028416519,1
736970845432745984,1
751600329574211584,1
90813976,1
2432608561,1
1184573696079384577,1
2414699658,1
1093245238917955588,1
991509181109817344,1
33608041,7
15828408,2
78653568,1
1237791796635136001,1
17349381,2
973684455725350915,4
3438250311,1
234489024,2
206717989,1
1017603618,1
73039079,1
1049813843847856128,1
264924050,1
90190737,1
1177701794245435395,1
1169677718700601344,1
955415182397845504,1
28925783,1
1141073347079487490,6
19284888,1
15145138,1
35743346,1
3155282078,1
806528550199234560,1
14499829,5
176474993,1
347613960,1
3863916193,1
21951518,2
2367698671,1
1169794874054459392,1
465897623,1
414962189,1
473130929,1
214639199,1
2423370157,2
1106996818087284736,1
730710242497986561,1
381952632,1
823218779769466880,1
123289066,1
11488362,1
924701637230305280,1
228634513,1
1077214808,2
1203474373618868224,1
148529707,1
21789463,3
926936209556783104,2
18753325,2
595318057,2
1202921835597312001,1
3041623413,3
364214133,13
180505807,4
50434933,4
26007275,1
118942188,1
2570178294,1
1190400507422089216,1
142714624,1
61608747,4
1407656906,1
2776817201,1
455024343,3
805782782978957312,1
29787193,1
1166755094085406720,1
2568162258,1
830199604503334913,1
426909329,3
3347612302,1
956283913835614208,4
473125743,1
32431468,1
8227462,1
718120489,1
910564487824109572,1
17930061,1
720567793,1
918548885018218496,1
4914384040,8
96549622,1
240900108,1
2985479932,2
15483657,1
709056268292505600,1
1015431283,1
984539190930149377,1
803767446670807040,1
551097917,1
113536102,2
117515409,1
35343117,1
797092892724568066,1
95480831,2
600189059,1
1230475130045902850,1
1053059272219746304,1
1218563444,1
814074441629999104,1
104639413,1
726342439275995137,2
226984296,1
843819581873553410,1
270403166,3
1078688233096130562,1
3256015009,6
955964072469594112,1
261430052,6
567523972,1
25687259,1
1143260683787808769,1
18124340,1
1339191312,1
1221268605259735041,1
3108849183,1
227794393,1
1142829581872828416,1
796185230902034432,1
2440620382,2
383566622,1
42636414,1
1177611167235227649,1
122790434,1
1125926699810598914,1
36417257,1
17461978,6
89528975,1
1154746275125817345,1
899677464141672448,1
1151237210324307968,1
1188498314376990720,1
1217585895156723713,2
1100901746,1
833743092872261632,7
3284358254,4
267750292,1
3697976237,1
1205922332432203776,2
1605971498,1
40899671,2
1015267052548788224,1
206355156,1
1329886969,1
789393461094952961,1
80698005,1
34743251,13
572079091,1
793963034,1
1057460279217291264,1
18163042,1
476469314,1
1121445886595178497,2
33462040,1
1062953402886483968,1
22187085,1
825074418011471874,3
827523329527541761,1
1211095510112555009,1
2939942884,1
1030036866,1
15628274,2
1214566095178403840,1
4182276497,1
2590327105,1
1098928399509323778,2
790942017975189508,1
814411784811528192,1
885835554776121344,1
896158685533220864,4
2351909388,2
20852175,1
17814359,1
3233190628,1
70753992,1
3938173949,1
1098385766936399872,1
842369658175004672,1
2829949518,1
775457737920618497,1
2447662261,1
1198151217534394368,1
15523584,1
86633735,1
459269265,2
62912620,1
1119200986566995968,1
14296273,3
287611868,1
26572460,7
963810176859017217,1
817798591,1
841334560994525186,1
2962813893,5
52044150,1
88957094,1
104691452,2
1180951162461097984,1
1179501119317401602,1
16247383,2
41192995,1
65616535,1
2340967118,1
16546884,1
810424,1
1947301,4
394046454,1
1064206014,3
742699047941771264,1
809809492246429697,1
17483897,1
2792248836,1
865623595,1
21110991,1
23995748,2
96149284,1
3331875599,1
20020846,3
2300691618,1
876234286076133377,2
728214589,2
2286487057,1
569569550,1
392292745,1
34082620,7
1408003598,6
29501253,6
16160352,1
497351648,5
833741437464309764,1
22703645,31
240516677,1
2919418145,1
1151601663288852480,1
1125715825204371456,1
26175939,2
193090142,1
2490574814,2
1152230855286431747,2
21733692,1
125128428,1
26637348,6
2955157176,1
55326534,1
20724483,1
503448287,1
1920965371,1
26576457,1
2759157810,1
248735463,1
81119555,2
1037706151,2
47797909,1
702125877,1
334715818,9
1387260044,1
748703328796717057,1
362523555,2
520792317,2
850036892,15
68034431,2
915867855090012160,1
273774433,1
1374926329,1
18152669,2
562210741,1
35302556,4
470901623,1
18785472,1
2313869078,1
4114400375,1
1008713664201977862,1
89539134,3
4885097979,1
1110625905930428417,1
1382159546,1
983766825610694656,6
82621325,1
2413729134,1
606443380,1
27002777,1
1157861690,2
329562672,1
76348185,3
54885400,8
10126672,6
25159286,4
3315182226,2
861668545310097409,1
1142185061439197186,6
126352940,1
948475538187878400,1
499158145,1
3305836378,1
2846613939,1
18767699,1
1148223852494950400,1
33935000,1
586291040,3
490992207,1
16878156,2
29774968,1
14342564,3
27883652,1
2228878592,3
61242633,1
395502436,1
23251100,1
1167132243778854914,1
1520637229,1
704932611953725440,1
50506021,1
984537447525691392,10
870422325350596609,1
20813112,1
19489239,3
18576537,5
141084952,4
1120865852503547910,1
1114851725263998977,1
913203265466257408,2
1079769536730140672,1
2889520524,1
2983983273,1
1105827328482000896,1
34383891,1
15694286,2
117096653,2
763892778069741568,1
15976697,16
16815644,2
186520409,1
4250452812,1
59308101,1
232268199,3
49634218,1
342863309,3
493175789,1
24252468,1
1000318321,1
1147441624840069121,1
3077905087,1
2336050548,5
2315512764,2
881997065919713281,1
2590165561,3
242836537,1
994169135151112192,1
972965988399398913,1
822537321274888193,1
1145973188033224704,1
1102551293619568640,1
199805985,2
1137989574875987969,1
186755547,1
253207647,1
29458079,25
16046443,1
733051856113545217,1
24263424,1
1112762719793373186,1
719198026909290496,1
1074399856377028608,1
2167510621,1
38495835,24
5749642,1
31013444,1
1082334352711790593,4
1080584229510172678,1
435331179,5
783792992,5
20262083,1
66379182,1
24733117,1
1129901605443317760,1
1064051032085487616,1
16398616,1
471468301,1
243267748,1
70707457,1
819980276570976256,1
770058920,1
48771265,1
965041024128245761,1
2342509705,1
372864877,1
2395421815,2
48177630,1
99859136,2
40581333,1
1029939507724861440,1
29230834,1
824797212425191425,2
3913172953,1
1088573955353522176,1
803694179079458816,1
55865664,1
22860615,1
740483180,3
72005376,1
189296307,1
1058807868,11
1126179078225022976,1
336747361,1
822245328543948801,1
15532765,1
393111194,1
1099592130,2
20574878,1
12189642,1
14862190,2
223322115,1
1113553763933888512,1
22956220,7
1128649183811051522,1
1048178561767673857,1
30455868,1
432504254,1
2480111701,1
1101510710440484870,1
2246275789,1
304932002,1
922928836836130816,1
766669167370113024,1
3153012512,1
3956977829,1
1710699474,1
97739866,3
1611895562,1
874477709421936642,1
944600502213496832,1
8383592,1
696286414670077952,1
2294597605,1
162520346,1
2919898118,1
197080008,1
2878926459,1
303862998,2
197594920,1
45488011,1
940887772268724224,1
1109931964583170049,1
18695520,1
3739458375,1
294170495,1
22804739,1
1097838228034543618,1
21258337,1
34092929,1
922561390258348032,1
15999884,1
24920395,2
2203513806,1
1125444234507636736,1
407464670,1
19066998,1
46684174,1
3181527728,1
1972870490,1
3361178921,1
1372733640,2
18883397,1
39882031,1
161838875,1
1003873646769770497,1
759481842814726144,1
11789842,1
259243762,1
118756393,10
1074358534853271555,1
14976862,1
174006950,1
43207040,1
1042169473267056642,1
3353278037,1
950879601651322880,1
501608362,1
273371480,1
1548489476,1
1101931342839787520,1
1107073888746381312,1
974403035010162688,1
489682278,1
4289648235,1
53932179,1
15754348,1
14312391,1
1002761314199130113,1
14883992,1
14327933,1
30261067,3
1104203288478732288,1
1105137263577624576,1
1007530215789088770,1
1101938516542586880,1
1100927924960555009,1
1100912749117390849,1
1101583749286785029,1
1075293509844955136,1
1096423129667252224,1
828841083257778176,1
1568105364,3
1012264382175350786,1
1110013072750583808,1
14171246,1
30877353,1
3671138595,2
1098261741602029570,1
1109116845548658688,1
1260012025,1
1027586504535756800,1
133792190,1
140457196,1
2253244260,1
889084148,1
21150453,1
51850638,1
4223420656,1
313025775,2
1084545312864251909,1
1465787221,1
15695369,1
15769327,2
226222147,3
32824527,1
39571573,1
160946337,2
907631800255643648,1
225350241,1
431671222,1
32313637,1
937390374,1
22103709,1
62885322,1
3126715067,1
3292831772,1
122453931,1
18839785,6
134758540,1
355989081,1
90480218,11
18083519,1
109609320,1
36745613,1
319785911,1
80237840,1
41131646,1
807442387,2
1370971824,9
970207298,7
513412300,1
985598776252469248,1
65812201,1
81305054,2
1089479663380979714,1
3083180709,2
