friend,count 
364990581,1
635599320,1
2876828892,1
761513334,1
1649633971,3
352947624,1
50618718,2
77316356,1
335607490,1
1711482458,1
24242783,1
37743545,1
399025025,1
82202985,1
211722410,1
23767462,1
24606439,1
32763772,1
140117660,1
175391554,1
221408424,1
317137129,1
565919073,1
33778601,1
324275091,1
270669231,1
1400441593,1
15883282,1
62700161,1
22838300,1
1858779090,1
74929038,1
124818259,1
27479039,1
24053608,1
342125881,1
761768335,1
362041144,1
31206614,1
2320668019,1
378992521,1
95073998,1
15112976,1
2213373991,1
1701043920,1
749952350,1
39663728,1
32923404,1
158875831,1
54377392,1
787880940,1
48616073,1
16094042,1
1692234498,1
149401620,1
966627294,1
31063467,1
413125228,1
39978727,1
270595234,1
293804342,1
273028600,1
151269041,1
338869220,1
213455679,1
369161714,1
730532610,1
288554461,1
263481313,1
260395525,1
33586633,1
1357774111,1
422225919,1
46006528,1
26378835,1
1280865181,1
989845056,1
194705485,1
57470044,1
26649376,1
420879913,1
1362997675,1
855024043,1
905188652,1
301247190,1
46097801,1
26233482,1
398855746,1
707618239,1
35656572,1
111876785,1
1056340226,1
52928884,1
152650887,1
971098842,1
968882006,1
202771054,1
261985195,1
588767049,1
597922278,1
40279346,1
860284538,1
23560241,1
896701316,1
64019328,1
43700938,1
70907036,1
543963333,1
360624006,1
214679968,1
210697988,1
219524068,1
188888232,1
271443938,1
16331010,5
235858776,1
16339429,1
488751763,2
37737409,1
290588874,1
591956737,1
178834610,1
24304351,1
19728613,1
278778939,2
340093874,1
316693843,1
312214995,1
471772542,1
256014420,1
17235266,1
14211298,1
21022737,1
107083777,1
170104534,1
244690386,1
161297287,1
152261660,1
335089417,1
408193463,1
130734452,1
43453128,1
325510282,1
51106393,1
210215117,1
79622025,1
48128302,1
373487110,1
185359229,1
62911105,1
33440196,1
587748454,1
587831691,1
577732943,1
196745742,1
415217739,1
20938181,1
166473235,1
280103362,1
245871948,1
266953915,1
33497383,1
390747753,1
554013031,1
27169295,1
329592912,1
221452291,2
26174174,1
62126867,1
153470677,1
62919179,1
162791073,1
304632582,1
179254046,1
33628737,1
25393980,1
130154765,1
157780872,1
266146995,1
38218742,1
37964304,1
55250222,2
1595149746,1
4870788316,1
531041640,1
1157987435503996928,1
1446460165,1
248053934,1
823740102,1
834988327,1
389465925,1
1071909242934910981,1
2375435197,1
1092295577478414336,1
2961697433,1
59889953,1
84693064,1
29873662,5
3957654794,1
1545206574,1
40038782,1
918306755305652224,1
23994947,1
1043685042189262848,1
150992135,1
119162565,1
786039877775216640,1
2880175216,1
63786611,2
823103641963798530,1
799895178,1
456289652,1
88173328,1
403313771,1
467075090,2
434786956,1
771834666,1
732032024,1
1923205183,1
249612148,1
3227144629,1
1632476522,1
2192708090,1
271519536,1
2331429164,1
845558504,1
811508557,1
741073256,1
252073086,1
1315921490,1
3197529733,1
87856606,1
582439285,1
49197991,1
268832637,1
238489494,1
361790532,1
349730136,1
226237430,1
777432229,1
479261462,1
306882659,1
3221671262,1
618080128,1
633884928,1
396392049,1
2392550569,1
279349379,1
2258807340,1
236539455,1
1966909879,1
2816436301,1
538133612,1
103848337,1
1331116519,1
3273844056,1
439043604,1
353557542,1
2961469966,1
118128301,1
259100779,1
454012516,1
444623845,1
490308345,1
93334870,1
570086897,1
2153332915,1
875188189,1
116482821,1
2986276591,1
354133033,1
389430776,1
1434414006,1
579707790,1
1325475392,1
440708781,1
974224232,1
25056893,1
286125226,1
2383473896,1
446288608,1
142312274,1
517490479,1
1439913961,1
424168268,1
2390720048,1
242622681,1
449721163,1
45143447,1
555916446,1
148356798,1
310009272,1
240650291,1
549288995,1
1130562098,1
599323737,1
95557614,1
284285450,1
118391777,1
1101424465,1
534700603,1
2217635652,1
224326372,1
112360595,1
1107955602,1
306793233,1
304582136,1
205645171,1
40575755,1
498550452,1
248294464,1
247653244,1
1623537900,1
253978014,1
571882269,1
414016430,1
135910145,1
1619101747,1
96009038,1
247571573,1
47797211,2
13212162,1
20431922,2
313185303,1
306017901,1
180505807,9
1218191126,1
497665754,1
1642135962,1
229715101,1
19271589,1
113146982,1
269661382,1
77888423,3
2270493150,1
1916465418,1
1733188614,1
1944681536,1
2153060461,1
784822040,1
16389180,1
137705798,1
130085524,1
1839871,1
49299788,1
36273365,1
140271351,1
66037128,1
194840130,1
187303839,1
45387303,1
312789461,1
52584545,1
13979202,1
129628589,1
143520265,1
624688240,1
437216199,1
410871046,1
16887507,2
15895661,2
183220250,1
236322296,1
291516399,1
1101131689,1
107016813,1
614693282,1
45317278,1
414991644,1
206637582,1
936908029,1
18901882,1
299413847,1
217828491,1
709764289,1
190242584,1
43143566,1
49642487,1
906282576,1
101605721,1
191884551,1
442952059,1
1216928372913143808,1
1218110817633107968,1
2785288507,1
1006961974406795264,1
553728546,1
718156043528900608,1
71379814,1
1099285167540224000,1
1611214934,1
525822953,1
1106605265112031233,1
1856279030,1
235856913,1
2257343898,1
2916163772,1
1112620308102418432,1
1222164560,1
2290807873,1
199564037,1
1271209128,1
867639769794101248,1
2593688437,1
370534621,1
2266435644,1
1045861429784403970,1
1058807742066905088,1
1036369651226144769,1
393732773,1
374754540,1
1305381397,1
18236230,4
4406965632,1
35884049,1
1132767434,1
308289438,1
931326822,1
3251043397,1
273795832,1
746731421960527872,1
1910060112,1
268414482,8
333636202,1
123686027,1
1038329082,1
331310010,1
2388477524,1
727764054954102785,1
830123942,1
2867799183,1
347086854,1
3307566482,1
522662020,1
3257030286,1
2559017595,1
2305519724,1
772688552635211776,1
609188147,1
2750518964,1
1483173433,1
3120764972,1
259964285,1
721676804,1
2726527498,1
1535697456,1
2265181080,1
1581489942,1
4879485111,1
82749775,2
369238299,3
3001728655,1
2279913218,1
58141905,1
2426651150,1
580860398,1
521514339,1
785916180,1
2283201481,1
23617610,5
969307224,1
322807945,1
2269931077,1
876488748,1
307426028,1
909520664,1
712878330,1
2255586456,1
2591952919,1
1562315256,1
801714433,1
846875042,1
881088085655658497,1
297727759,1
457748454,1
1939344805,1
2851656637,1
1337891160,1
2854843254,1
2894534887,1
2161236889,1
502412403,1
358945436,1
1698026048,1
264844696,1
412851880,1
3695270472,1
2241789032,1
2371462267,1
877289143,1
612395448,1
2681197063,1
473411918,1
2245974396,1
30973,2
1059383900,1
1859525749,1
466625645,1
1035171696,1
2346002492,1
983593586,1
741398478,1
2793309965,1
824889611067355136,1
1865586349,1
4327401973,1
319822398,1
2415355939,1
2384680032,1
2220631759,1
719236233528913920,1
2454174716,1
2730282363,1
2393169046,1
2185334270,1
890083184,1
1342448845,1
484233129,1
2309336792,1
420881920,1
498517301,1
2528653604,1
256246653,1
2251200560,1
2206185620,1
2553657444,1
3169077787,1
187435470,1
3656069833,1
2803098962,1
1468524612,1
229933942,1
970540687,1
2733074124,1
123424197,1
718472783794032640,1
1025363616,1
489087542,1
495580253,1
2321642167,1
182579738,1
2422487666,1
2879931788,1
323613173,1
3143086027,1
1067861148,1
1100254459,1
969362720,1
2880038383,1
308141833,1
741902959,1
637192579,1
18912777,1
96589641,1
14974476,1
20976897,1
28356403,1
29427282,1
49112341,1
2219625348,1
228295930,1
1260472220788424704,1
1242166529300598790,1
240738695,1
59780362,1
16269197,2
260338107,1
217256512,1
26370394,1
122185844,1
1184008621925064704,1
3254725517,1
36374099,1
16501745,1
26739226,1
126978518,1
20439102,1
113905613,1
1235219605586677762,1
710433071313625090,1
2928209793,1
19826509,2
861961380316028929,1
1202203945172643848,1
1226606045352615941,1
773581867647897601,1
571602736,1
84949134,1
17020187,1
210521032,1
20836794,1
171874585,1
24513459,1
1078948476619231233,1
51413625,1
122177860,1
19705441,1
17741666,1
2867315775,1
147291887,1
43893633,1
18303646,1
100492005,1
5548862,1
25377130,1
300784022,1
25814265,1
10289402,1
59108583,1
1147076457728040961,1
234295296,1
91314207,1
49256220,1
217009297,1
47315823,1
377428118,1
1192295352113733632,1
78261690,1
2330937558,1
837280812,1
1188752114367057925,1
2333991,1
854971392571342848,1
1589210546,1
3342564016,1
469213440,1
912422792427180032,1
67935069,1
48487726,1
14310410,1
1088025703319326722,1
69587338,1
37283783,1
55901849,1
147911515,1
732904689226919936,1
26981455,1
2515285608,1
4091789531,1
804507224,1
1072950913533403136,1
39954286,1
42006651,1
247804051,1
115102243,1
1066401705372340224,1
944453407,1
1162807602142728198,1
35718237,1
239592896,1
20445595,1
103808288,1
16832586,1
18972077,1
529753395,1
238926494,1
329788385,1
525743957,1
39592795,1
16995276,1
51177556,1
373307524,1
14196979,1
224980138,1
121700116,1
264141509,1
23842234,1
221517172,1
17340221,1
154085958,1
171248719,1
186352327,1
35549087,1
79199075,1
38636391,1
86721372,1
620957198,1
96417213,1
24155997,1
1140173983,1
46670507,1
1124689050005323776,1
1080207244820647937,1
49290973,1
95926754,1
1843622779,1
239725741,1
965223859090796544,1
818488898418601984,2
123700625,1
3108887566,1
54874887,1
48990846,1
26228727,1
241505469,1
1147545523,1
124456078,1
148380380,1
707672851,1
24509151,1
992454394611490816,1
260245776,1
22178488,1
97662093,1
112198587,1
43510182,1
559650700,1
239853793,1
1344757026,1
949286630,1
430877049,1
442080237,1
60049402,1
28839204,1
38012341,1
122224120,1
18979631,1
948789830359556096,1
1066424348,1
54493413,1
784751159428931585,1
2353423820,1
397090803,1
601204784,1
430844178,1
1004609582147268609,1
3051761,1
45648099,1
24154367,1
1012710539946950656,1
1082587008,1
18017277,1
26717784,1
3042942612,1
78715280,1
87537349,1
105114282,1
237272061,1
727983913675726849,1
7608032,1
14176619,1
175401326,1
312783667,1
28763451,1
884619002,1
256649686,1
67033917,1
56060875,1
18698622,1
86551604,1
1488427429,1
954841769283407872,1
361217437,1
149652936,1
22189554,1
14250415,1
117410526,1
976096641374654465,1
2878804968,1
586370921,1
181336169,1
3385716550,1
12561762,1
29461552,1
441244829,1
25047190,1
943584072101752832,1
151998186,1
123285011,1
229590822,1
54936488,1
18087355,1
49935458,1
319680353,1
14589128,1
16958154,1
44310894,1
208198379,1
196981223,1
565343795,1
76779553,1
177138979,1
173968152,1
849189223,1
20753360,1
52871595,1
36345015,1
783041122276900864,1
16822936,1
274017929,1
549119940,1
54006622,1
1533749934,1
324822553,1
128676053,1
25482887,1
68707811,1
34988342,1
6637652,1
333416886,1
26310292,1
23222496,1
370118186,1
1688201023,1
232130609,1
725233,1
206372205,1
379352169,1
130482455,1
11715032,1
21597548,1
138817208,1
20313433,1
119934805,1
184014559,1
392759272,1
2229714170,1
460092528,1
21292459,1
491174331,1
31687247,1
194941029,1
232315439,1
111322708,1
823248048386084865,1
186410052,1
116886044,1
1244401218,1
163850608,1
105264917,1
555339938,1
221733715,1
2313566935,1
96986572,1
274915318,1
53777247,1
133239719,1
726406535195275265,1
5776422,1
19646651,1
835252426265481216,3
125448264,1
24776024,1
111244624,1
129940879,1
53639564,1
27852924,1
229626724,1
230523958,1
22318523,1
245137602,1
97683763,1
940107103,1
14788470,1
5468472,1
10605622,1
546876880,1
141624711,1
237085234,1
214619092,1
352941955,1
120845844,1
171030911,1
190648628,1
62488657,1
1529135160,1
34906084,1
18551332,1
18683926,1
92018099,1
305450301,1
186179288,1
107732380,1
281514209,1
160841618,1
169172358,1
92541877,1
157694475,1
43074108,1
16155637,1
18505585,1
7559792,1
539820385,1
237860580,1
74139535,1
43716624,1
334211391,1
8847692,1
207547297,1
19342485,1
50356862,1
48737783,1
793547808,1
19962965,1
151936896,1
125964505,1
324527095,1
26287826,1
26636898,1
154116919,1
57099436,1
22073571,1
252212564,1
92781973,1
3315016827,1
17335668,1
14645160,3
201737171,1
875839508,1
73716824,1
54928901,1
97083525,1
2964584867,1
15619324,1
138121173,1
31414121,1
29049231,1
275471034,1
23084261,1
27625453,1
521341603,1
783691430229311488,1
26978490,1
14677919,4
135084324,1
63304316,1
17022916,1
5499602,1
15424344,1
254060142,1
14306350,1
385980436,1
1605461,1
30941789,1
96814631,1
73095873,1
106400676,1
120207230,1
589265817,1
21471560,1
244505978,1
1076536778,1
226563438,1
31713320,1
458721485,1
72844388,1
24459690,1
186508185,1
332783371,1
233096692,1
1334347494,1
21217915,1
173804592,1
8673792,1
53130223,1
42494034,1
398590687,1
88506275,1
146200536,1
1372898179,1
40478639,1
322645173,1
22551896,1
24730016,1
1528871240,1
21298275,1
49834864,1
117000417,1
12214962,1
53922237,1
630236989,1
13053072,1
16777951,1
2909140150,1
89923395,1
171477933,1
58174627,1
3400555246,1
56777065,1
1320666776,1
12793382,1
2736446943,1
103817934,1
53331540,1
714046998,1
2555793940,1
799118997954461696,1
151204630,1
176461838,1
226110654,1
92780289,1
74185201,1
86570597,1
149475930,1
27959540,1
2902438007,1
297964547,1
39108434,1
15582365,1
54525614,1
270809547,1
101867816,1
26282577,1
2660613438,1
35773039,2
50251202,1
1482779976,1
821845823508148226,1
8969012,1
14265173,1
902846351700058116,1
1722447236,1
189616887,1
3393453269,1
21524395,1
596394710,1
47906555,1
11049962,1
17367647,1
58256231,1
399420902,1
18028724,1
1134072445,1
104886543,1
176516169,1
410030709,1
481859991,1
1448521886,1
15163466,2
258458010,1
271315030,1
5136281,1
131891655,1
60615531,1
58165757,1
67392918,1
21074905,1
179954028,1
18549902,1
3103511,1
32397387,1
3103261,1
107481965,1
591944060,1
865227162047131648,1
199242649,1
951233610,1
25065173,1
295795359,1
1660679120,1
52764175,1
19590713,1
18851190,1
12749932,1
242260323,1
211224592,1
23443360,1
18983918,1
24934353,1
300256297,1
14424978,1
22043939,1
17084572,1
238509629,1
71210633,1
20710359,1
55892144,1
3308107581,1
119677602,1
26725246,1
1608920108,1
105823924,1
26801051,1
18804924,1
137617153,1
390936458,1
112280676,1
1684938830,1
333456079,1
104111683,1
18167624,1
1053337694,1
95905407,1
18724974,1
52529094,1
20158213,1
18691746,1
624953558,2
59154672,1
601012958,1
42607069,1
90698449,1
57281770,1
9130642,1
56483008,1
234788772,1
17845353,1
247211818,1
2343547759,1
67646186,1
14819988,1
608063658,1
142731964,1
12458682,1
36879813,1
976579549,1
51005277,1
1031441605,1
732894074,1
23452029,1
58198684,1
271347035,1
33288478,1
16578497,1
1915336519,1
33668635,1
300471459,1
87818409,3
2969611414,2
200646949,1
21658815,1
168416000,1
242875926,1
29978065,1
132278911,1
545063161,1
328161031,1
122973834,1
253704139,1
37096169,1
847014692,1
304006441,1
3187811080,1
1425380924,1
43121396,1
19973482,1
19913036,1
130447984,1
19966557,2
26013190,1
22161246,1
209715136,1
111706579,1
101463868,1
997629601,1
11740902,2
416147564,1
427089628,1
556151596,1
107225267,1
116994659,3
34868965,1
768577373318938625,1
919650680,1
561353726,1
303324984,1
136450598,1
818452568267489280,1
1122906733,2
130668248,1
1085468189469880321,1
800044778901618688,1
745911914,2
3007093388,1
14230012,1
547469586,1
494501868,1
811047893582970880,1
815542051563536384,1
1723662264,1
4180733653,1
4357362499,1
182821975,1
756477099309985792,1
752495200300310528,1
2292889800,1
3958405758,1
125499050,1
837331229108207616,1
884402251489570820,1
838792995809951744,1
1583386244,1
31762262,1
15366875,1
28049003,1
1703921150,1
372475592,1
1425295999,1
1852253100,1
202230373,1
14283618,1
170679469,1
50478950,1
793685808645451776,1
3098427092,1
12963432,1
4783690002,2
55178805,1
94129050,1
379923901,1
775449094739197953,2
1482581556,2
68746721,3
107032314,1
191225303,1
32546966,1
115494880,1
15804774,1
3258473329,1
17950351,1
807789390,1
796984986,1
49943475,1
322285980,1
202282251,1
895788624964239360,1
221185711,1
218132098,1
91145174,1
2479063608,1
2288653218,1
739682691340197888,1
135316691,1
14589511,1
16469809,1
6576492,1
12011422,1
21802889,1
573764891,1
716348353915686912,1
21651332,1
3088479586,1
58303648,1
41569365,1
1775731,1
2869531,1
86328927,1
3793960033,1
2875852013,1
11518572,2
2996502625,1
2835746784,1
20831071,1
12953262,1
1337348780,1
750554018,1
484757080,2
2729061,1
192589318,1
101803450,1
216939636,2
9475182,1
20958216,1
1881579684,1
303159653,1
373810270,1
37710752,5
86977818,1
15500649,2
180200031,2
15473958,4
1435461,4
14647570,6
15234407,1
34554134,2
15165502,1
15165493,3
17781165,2
4620451,2
15143478,4
8005492,1
14188985,1
13787402,3
20731304,1
17877351,1
14607140,1
1344951,4
13298072,3
159588456,3
19802879,3
228439014,1
266400754,1
302666251,1
63873759,1
59890647,1
17842366,6
132703700,1
32372834,4
23816931,2
41872762,1
65675566,1
360685668,1
1401204486,1
180420891,1
6253282,1
20998647,2
299798272,1
16895274,3
19402238,4
9921142,1
678953,1
52146755,1
58166411,3
19658826,4
15361863,1
15110431,1
15987295,1
1046661,1
16817883,2
12652542,2
1064905712931885056,1
1170446082440073218,1
1166846628705316864,1
1256528017507135493,2
1176636037,1
1242231478823649286,1
1081683700151140352,1
855300206086168576,1
1083473531575455744,1
1175093554529689600,1
1136263373543415808,1
3091242315,1
964219139555459072,1
95610041,3
97405769,2
147391516,2
65717865,1
387562192,1
72520597,1
1403133997,2
63530337,1
902110072746250240,1
584640871,2
904053932904865792,2
93295809,1
160268128,1
19099297,1
1089531492601073666,1
969918798974345216,2
64820716,4
927204517539655680,1
2814837002,2
239333557,1
823896157164367872,1
422861505,3
43736146,3
211002550,1
597726943,1
26978295,1
1080177499051646976,1
916031611,2
2907774137,4
1280737226,2
2462907158,1
3377081243,1
2301143498,1
472309478,2
84447226,3
390361521,2
394953878,2
95623958,1
2989535037,3
712933921172889600,1
21570168,1
832997925030600704,1
3892992904,1
182317200,2
2228324905,1
930800565000589312,1
20591744,1
119092313,1
104937383,3
180720955,1
166160626,1
58758877,1
381283868,1
835176008668102662,1
880719344816312320,1
894965464878678016,2
19637934,4
187316309,1
796675307055042560,1
218879435,1
399367980,1
456177793,2
1951978380,1
861158140112502787,1
89184134,1
3198285014,2
18148907,1
22090282,1
93389717,1
228238741,1
47305435,1
381944770,2
276799677,2
198838649,1
61020403,2
98634644,1
740287854559924225,1
3309144443,1
1915012974,3
265307676,1
33195253,1
705041828287012865,1
111682897,1
362071099,1
36927566,1
233488091,1
71752119,1
1579866931,1
47899219,1
140583355,1
487736815,3
2435469703,1
79772392,1
18896163,1
119706371,1
112242274,1
88517596,1
2334107605,1
1390685568,1
22517388,2
96592342,1
226139278,1
438408837,1
373389365,1
264759681,1
10704122,1
284694804,2
84729044,1
17137978,1
174416888,1
372993194,1
96955327,2
330602322,1
70780352,1
324052357,1
356058184,1
106494706,1
220000801,1
107399624,1
295429897,1
125695321,1
350813051,1
60668913,1
299803929,1
232908747,1
522462745,1
270008023,1
107522524,1
93163785,1
34609354,2
233705764,1
943513944,1
204598450,1
162116441,1
165886328,1
114588582,1
253246590,1
398029547,1
267926285,1
241611151,1
69728840,1
369038358,1
406297757,1
23186079,1
93956351,1
240923669,1
295955087,1
98409905,1
159448222,1
449001320,1
59406832,1
275178053,1
207758147,1
269171665,1
228498106,1
272704840,1
84991648,1
47740001,1
405015059,1
165747601,1
210759893,1
263710865,2
172264000,2
74730822,1
108130505,1
99351269,2
323999706,1
374217556,1
153901609,1
99620272,1
87440144,1
65632044,1
232356823,1
40473243,1
185752781,1
16467923,1
238724949,1
215925989,1
84301981,1
92735982,1
101264742,1
154794558,1
49381990,1
20221159,3
83810370,1
112223648,1
36389786,1
190036118,1
78860911,1
50376642,1
65482949,1
22483549,1
60212414,1
80017439,1
96428645,2
42107400,1
70816862,1
224998752,1
98690273,1
58528137,5
23929450,1
165406338,1
96593786,1
65012531,1
14288822,1
107235819,1
130507393,1
177329799,1
183733181,1
71006154,1
21670881,2
95968829,1
126259395,1
15263572,2
72648826,1
54174407,1
162411535,1
18322980,1
70918201,1
40090727,1
114595474,1
152689148,1
137070794,1
24938586,1
82891058,1
91324330,1
117879454,1
51717120,1
137485137,1
143192454,1
111406880,1
134627042,1
93067953,1
110254136,1
39067621,1
80510286,1
124590106,1
125731245,1
123350458,1
67857070,1
93903653,1
104240610,1
94117707,1
103385922,1
78601485,1
62890569,2
43843493,2
99978712,1
69079351,1
36304709,2
44145244,2
23006794,1
97466728,1
490618545,1
1054123674960363520,1
1254106679886655494,1
70739029,1
1160469362177990657,1
1116154089929416706,1
249807253,1
605471428,1
635531605,1
406430596,1
69348934,1
1628565961,1
301031806,1
490615306,1
219361723,1
882298960337149952,1
4460340509,1
27214422,1
2513384216,1
834851995076935681,1
553169526,1
238206009,1
270818487,1
307382355,1
1524647558,1
41829511,1
2299867172,1
292477028,1
2178738482,1
306325491,1
38718859,1
1214694871803551745,1
792030130432454656,1
2869752815,1
492566290,1
866409416706244609,1
19393128,2
17896113,1
281842077,1
87036741,1
1021659738151571457,1
2504103841,1
298111436,1
2264619748,1
4493045595,1
230469835,1
828614039655833601,1
743303178490257409,1
1085145083257733120,1
862264836306214913,2
314848067,1
545234236,1
1388017086,1
281140698,1
557224772,1
441049801,1
254236540,1
322274095,1
770960823183413248,1
1541147221,1
1110507913578270721,1
286280714,1
1016315306602573824,1
1088703074254893056,1
2617651119,1
215281765,1
1088206235441205248,1
273418969,1
1079416034195656704,1
1058872507,1
125370749,2
3124271891,1
1586780712,1
566535096,1
602218061,1
866963953,1
1123694982,1
387873539,1
1026484912906547200,1
549177498,1
820319438,1
100231914,1
900013117,1
1014591925645651968,1
19485820,1
183631740,1
256592909,1
178822676,1
819449322,1
1001452145114218497,1
95507794,1
62382048,1
441154543,1
721281366017642497,1
1071951894,1
733396902,1
1705509674,1
409516898,1
577901429,1
265603010,1
1696698896,1
616480377,1
400750597,1
797378265694568448,1
946383487757635584,1
958425145739300865,1
737271474,1
110187203,1
26035937,1
713806878447431680,1
1610587410,1
3120540230,1
2497825504,1
2258310476,1
199751962,1
126386559,1
1612880058,1
1924113918,1
403572302,1
1093504740,1
20310779,1
3333471051,1
1637589674,1
44606764,2
992729238,1
435253261,1
737070446,1
1152032593,1
861166734987988992,1
863863433204310017,1
51733466,1
81897663,1
2757547468,1
1216439322,1
265315349,1
314739395,1
411595364,1
3365852919,1
1653807582,1
3079090785,1
574808351,1
225504889,1
785267678,1
509285718,1
286808583,1
636407011,1
529510514,1
1979061212,1
847432514352238593,1
350861662,1
4222331975,1
3023501188,1
82953480,1
1726489514,1
2176283638,1
607419495,1
538345894,1
270240665,1
770718672,1
2179897715,1
4407168796,1
3047276198,1
597473350,1
964856833,1
255672538,1
371389708,1
31850918,1
3023454269,1
100473754,1
383884792,1
2747684087,1
816062448608362497,1
2294017625,1
758604444720398336,1
2878738563,1
41635086,1
72355235,1
73426761,1
720925891694567424,1
793757034,1
2218087996,1
614943889,1
1570616587,1
727164200783589377,1
476171465,1
611805817,1
294186182,1
17493130,1
423718887,1
635613431,1
1179352490,1
1935050011,1
182764489,1
762401580,1
415546378,1
299021760,1
294862714,1
154258217,1
1272666008,1
199839254,1
2660909040,1
62351164,1
130880291,1
224262570,1
2861131325,1
1394932038,1
575638239,1
1431331081,1
89509974,1
100747452,1
775721874,1
3949151914,1
387754716,1
192968266,1
3382584465,1
627745147,1
232293798,1
369679089,1
548759715,1
560395498,1
183002832,1
67502697,1
582972663,1
536632451,1
538473802,1
1244003442,1
401584632,1
3243457954,1
2647665959,1
261633985,1
404392560,1
930396775,1
477977623,1
761826894,1
319880480,1
967962787,1
716471818,1
383730312,1
3202447571,1
542751048,1
273458445,1
2213036027,1
217109557,1
74230160,1
2382671861,1
398157844,1
203138588,1
263728701,1
272065806,1
2683843227,1
613719606,1
268918195,1
110479022,1
549689745,1
753400544,1
398606406,1
560609663,1
476874729,1
266596514,1
204945034,1
242953758,1
367446166,1
1361923273,1
378113767,1
1307415572,1
2707450067,1
564722207,1
362348749,1
571589570,1
179997065,1
807062490,1
2734432241,1
127328013,1
543853446,1
465699934,1
50407301,1
936401424,1
342621151,1
730377710,1
634483838,1
2354256596,1
266173213,1
1972398230,1
475016191,1
1428641293,1
88732017,1
1325094888,1
164003496,1
770429826,1
1109899904,1
577451930,1
555008940,1
755198688,1
218570836,1
1919207088,1
388448264,1
587428756,1
235278447,1
368864858,1
453472263,1
1031396329,1
433515564,1
993660680,1
297606562,1
447134971,1
792278372,1
40931625,1
311447655,1
449141788,1
636486149,1
188462269,1
31978283,1
215629905,1
582162833,1
260875565,1
580132012,1
582038037,1
325768040,1
1258041135580147712,1
1108769816230293504,1
1250847387062419456,1
1118611522283036672,1
53972928,1
22305644,1
1195041887083741184,1
828753839427878913,1
4885277053,2
52322389,1
1149087215802290178,1
1090960512257536007,1
2451223458,1
297020830,1
3320010078,1
500724305,1
1143652472663109634,1
376388111,1
1568152604,1
714202444545261568,1
837276241434652672,1
879696238953865217,1
1209711173014192128,1
2693541977,1
912389187441012737,1
3185396480,1
1007328772385718272,1
236707330,1
24702345,1
1579422614,2
300722287,1
217474961,1
259176607,1
1162776078089244678,1
229027174,1
1567529924,1
1245747631,1
2444425802,1
758672770242707456,1
750974054027431936,1
19692299,1
921398240,1
5797422,2
461916281,1
160876993,1
2846540043,1
850333483339730945,1
769098316416217090,1
2452277281,1
3301582463,1
79800084,2
16093478,1
16664291,1
1133736503274684416,1
1155436206559092736,1
1461733656,1
853222794338979840,1
2164722207,1
317052870,1
1098711029763268608,1
148054394,1
840626569743912960,1
114329017,1
16219154,1
566107670,1
977286368,1
81046842,1
1670821484,1
110997110,1
890082965501472769,1
14468619,1
696967532553441280,1
909467636563456000,1
2942950670,1
1880097697,1
577929900,1
3231213404,1
1129696689399316480,1
1100687003979472896,1
1143543754827001856,1
1064908761310076928,1
1137337696467034113,1
3217654754,1
942284678253363200,1
95346599,1
1123270535914434561,1
19268321,1
922483242619383810,2
1120282208193748992,1
1110844659037691905,1
114754763,1
58902742,1
3958017975,1
2192107554,1
976760206003597312,1
1403340362,1
2943808357,1
70096167,2
2735246778,1
18128944,1
28582361,1
1067743222636658689,1
17175395,1
1104726136569786373,1
35432643,1
820685431473836034,1
1112750110092324869,1
1095164760683937793,1
1114123480532832261,1
1115089371697483776,1
389681470,1
70345946,1
380724965,1
1130101938,1
359270532,1
1073826407250386944,1
91822369,1
1082711946800123905,1
437652727,1
1052212729,1
280474178,1
463672856,1
16468446,1
14148308,1
59492524,1
3553501694,1
822407572309286912,1
981887216644435969,1
1060248482945134592,1
45376454,1
1067054737818902528,1
1061858785587806209,1
1059519124483715074,1
1060522733828820993,1
4604658134,1
1043772972262203392,1
3005095746,1
2245105885,1
55303867,1
1036561214795440129,1
190745932,1
9533042,1
390115498,1
1050950625037561857,1
1005347650017742848,1
126558428,1
285019665,2
717654410,2
3322771191,1
804238954639847424,1
1033268532023357440,1
16686076,1
84545367,1
86246237,1
94031328,1
99931962,1
165679473,1
177567908,1
1490042137,1
2940611438,1
3018573474,1
3052013376,1
4761791299,1
739254171761664000,1
798981717960757249,1
835865712505782273,1
867650374211059713,1
936127808111239171,1
1036095552969105409,1
1036123334692364293,1
815246,1
86731307,1
212187460,1
459275531,1
1668100142,1
1139027779,1
3007972107,1
241566106,1
2727351206,1
429315648,1
52087269,2
255416474,1
219783896,1
28644174,3
30092125,2
29006081,1
1176183889913626624,1
27410507,1
596423499,1
826020181579354112,1
19279990,2
52613032,2
2645780449,1
1359252170,1
859126479980044288,1
34258840,1
114032967,1
532382874,1
2374152414,1
180055456,1
117848769,1
2796149951,1
2766175900,1
849283596309250049,1
316756361,3
34676063,1
57639357,1
259772428,1
18840445,1
397941357,1
19705747,1
307935494,1
846650191,1
937389962768584705,1
33473521,2
292092669,1
1131854115057876992,1
420561984,1
339023042,1
22948057,1
19740363,2
75393020,1
197681043,1
448400573,1
22677790,1
15317676,2
4200834237,1
200960600,1
14752752,1
75830277,1
287308187,1
300479065,1
19035338,1
21112242,1
41895004,1
23965442,1
548540091,1
462041831,1
385466701,1
3307436680,1
47651788,1
18131961,1
21646310,1
600290935,1
39097715,1
78344280,1
20685188,1
24407106,1
283578310,1
284929130,2
15425115,1
